CNPJ_Fundo_Classe;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
53.178.634/0001-03;2025-03-01;1;3617245.1;956.91;0;0;3616288.19;5961059.03;5961059.03;0;0;0;5961059.03;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3638.52;0;0;3638.52;0;15000;0;0;0;0;0;0;0;20465.69;35465.69
53.178.634/0001-03;2025-04-01;1;3451407.43;1000;0;0;3450407.43;6055672.78;6055672.78;0;0;0;6055672.78;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;3359.05;0;0;3359.05;0;15000;0;0;0;0;0;0;0;20447.79;35447.79
53.178.634/0001-03;2025-05-01;1;3226192.53;1000;0;0;3225192.53;6083172.78;6083172.78;0;0;0;6083172.78;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2857.47;0;0;2857.47;0;15000;0;0;0;0;0;0;0;17752.5;32752.5
53.178.634/0001-03;2025-06-01;1;2963027.34;243.24;0;0;2962784.1;6147195.03;6147195.03;0;0;0;6147195.03;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2476.47;0;0;2476.47;0;15000;0;0;0;0;0;0;0;15704.37;30704.37
53.178.634/0001-03;2025-07-01;1;2811826.6;990.3;0;0;2810836.3;6403538.61;6403538.61;0;0;0;6403538.61;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2038.32;0;0;2038.32;0;15000;0;0;0;0;0;0;0;15704.37;30704.37
53.178.634/0001-03;2025-08-01;1;2637807.7;1000;0;0;2636807.7;6560306.04;6560306.04;0;0;0;6560306.04;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1724.47;0;0;1724.47;0;15000;0;0;0;0;0;0;0;15704.37;30704.37
53.178.634/0001-03;2025-09-01;1;2111469.81;1000;0;0;2110469.81;7063359.46;7063359.46;0;0;0;7063359.46;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1219.17;0;0;1219.17;0;15000;0;0;0;0;0;0;0;15704.37;30704.37
53.179.110/0001-29;2025-01-01;1;2487.5;2487.5;0;0;0;11879145.23;11879145.23;0;11879145.23;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;35053117.56;0;0;35053117.56;0;24000;0;0;0;0;0;0;0;1685530.83;1709530.83
53.179.110/0001-29;2025-02-01;1;28424.49;28391.02;0;0;33.47;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;28435453.78;0;0;28435453.78;0;12000;0;0;0;0;0;0;0;369124.13;381124.13
53.179.110/0001-29;2025-03-01;1;11402.52;11368.72;0;0;33.8;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;28435453.78;0;0;28435453.78;0;12000;0;0;0;0;0;0;0;562395.44;574395.44
53.179.110/0001-29;2025-04-01;1;9157.51;9123.36;0;0;34.15;16520854.75;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;16520854.75;0;0;;0;0;;0;0;0;28435453.78;0;0;28435453.78;0;0;0;0;0;0;0;0;0;706093.96;706093.96
53.179.110/0001-29;2025-05-01;1;11929.66;11895.12;0;0;34.54;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;28402660.76;0;0;28402660.76;0;36784.54;0;0;0;0;0;0;0;980624.85;1017409.39
53.179.110/0001-29;2025-06-01;1;7234.63;7199.71;0;0;34.92;4992.68;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;4992.68;28402660.76;0;0;28402660.76;0;49569.08;0;0;0;0;0;0;0;1180624.85;1230193.93
53.179.110/0001-29;2025-07-01;1;3506.66;3471.29;0;0;35.37;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;28402660.76;0;0;28402660.76;0;49569.08;0;0;0;0;0;0;0;1393409.39;1442978.47
53.179.110/0001-29;2025-08-01;1;9111.96;9111.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;28402660.76;0;0;28402660.76;0;608.79;0;0;0;0;0;0;0;1653632.23;1654241.02
53.179.110/0001-29;2025-09-01;1;5532.92;5532.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;28402660.76;0;0;28402660.76;0;73616.23;0;0;0;0;0;0;0;1780624.86;1854241.09
53.190.891/0001-52;2025-01-01;1;132738.89;331.29;0;0;132407.6;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;48000000;0;48000000;0;0;12500;0;0;0;0;0;0;0;1213604.4;1226104.4
53.190.891/0001-52;2025-02-01;1;99752.82;1459;0;0;98293.82;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;48000000;0;48000000;0;0;25000;0;0;0;0;0;0;0;1214608.4;1239608.4
53.190.891/0001-52;2025-03-01;1;57833.25;11547.71;0;0;46285.54;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;48000000;0;48000000;0;0;25000;0;0;0;0;0;0;0;1215562.2;1240562.2
53.190.891/0001-52;2025-04-01;1;170028.64;163047.71;0;0;6980.93;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;48000000;0;48000000;0;0;12500;0;0;0;0;0;0;0;1216566.2;1229066.2
53.190.891/0001-52;2025-05-01;1;131407.02;131399.69;0;0;7.33;980.52;0;0;0;0;0;0;0;0;0;0;0;;0;0;980.52;0;0;0;0;0;0;;0;0;;0;0;0;48007530;0;48000000;7530;0;12500;0;0;0;0;0;0;0;1212500;1225000
53.190.891/0001-52;2025-06-01;1;130987.38;130987.38;0;0;0;977.11;0;0;0;0;0;0;0;0;0;0;0;;0;0;977.11;0;0;0;0;0;0;;0;0;;0;0;0;48006526;0;48000000;6526;0;25000;0;0;0;0;0;0;0;1225000;1250000
53.190.891/0001-52;2025-07-01;1;106154.55;1000;0;0;105154.55;961.58;0;0;0;0;0;0;0;0;0;0;0;;0;0;961.58;0;0;0;0;0;0;;0;0;;0;0;0;48005371.4;0;48000000;5371.4;0;25000;0;0;0;0;0;0;0;1225000;1250000
53.190.891/0001-52;2025-08-01;1;500;500;0;0;0;81839.24;0;0;0;0;0;0;0;0;0;0;0;;0;0;81839.24;0;0;0;0;0;0;;0;0;;0;0;0;48004317.2;0;48000000;4317.2;0;12500;0;0;0;0;0;0;0;1237500;1250000
53.190.891/0001-52;2025-09-01;1;56919.13;500;0;0;56419.13;953.65;0;0;0;0;0;0;0;0;0;0;0;;0;0;953.65;0;0;0;0;0;0;;0;0;;0;0;0;48003212.8;0;48000000;3212.8;0;12500;0;0;0;0;0;0;0;1237500;1250000
53.191.611/0001-20;2025-01-01;1;28860170.66;2022.47;0;27000000;1858148.19;56912735.37;45119958.66;0;6159322.76;0;37798283.42;0;1162352.48;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;221955.76;180000;0;41955.76;0;72288.9;0;0;0;0;0;0;0;85964.74;158253.64
53.191.611/0001-20;2025-02-01;1;2940522.42;1288180.33;0;0;1652342.09;84727025.85;84727025.85;0;6159322.76;0;78350006.25;0;217696.84;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;788170.23;786189.07;0;1981.16;0;67963.08;0;0;0;0;0;0;0;83984.06;151947.14
53.191.611/0001-20;2025-03-01;1;3473425.45;2038961.3;0;0;1434464.15;102423021.04;102423021.04;0;23309085.88;0;78896238.32;0;217696.84;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;742136.21;741189.07;0;947.14;0;73941.28;0;0;0;0;0;0;0;41951.34;115892.62
53.191.611/0001-20;2025-04-01;1;3832174.79;5662.14;0;0;3826512.65;103023204.53;103023204.53;0;23309085.88;0;79496421.81;0;217696.84;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1008910.29;1008431.81;0;478.48;0;79498.64;0;0;0;0;0;0;0;47913.7;127412.34
53.191.611/0001-20;2025-05-01;1;1197447.98;11000.86;0;0;1186447.12;103674509.1;103674509.1;0;23309085.88;0;80147726.38;0;217696.84;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4357985.12;1008431.81;0;3349553.31;0;83238.34;0;0;0;0;0;0;0;52677.34;135915.68
53.191.611/0001-20;2025-06-01;3;39156005.1;37798621.09;0;0;1357384.01;66591562.25;66591562.25;0;0;0;66373865.41;0;217696.84;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;4840996.79;1492728.94;0;3348267.85;10089194.38;82045.72;0;0;0;0;0;0;0;53035.91;10224276.01
53.191.611/0001-20;2025-07-01;3;5597641.97;56196.27;0;0;5541445.7;66591562.25;66591562.25;0;0;0;66373865.41;0;217696.84;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;37609010.95;323493.54;0;37285517.41;10089194.38;85737.23;0;0;0;0;0;0;0;54890.22;10229821.83
53.191.611/0001-20;2025-08-01;3;5821778.61;52193.37;0;0;5769585.24;66591562.25;66591562.25;0;0;0;66373865.41;0;217696.84;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;37607649.35;323493.54;0;37284155.81;10089194.38;87612.38;0;0;0;0;0;0;0;51479.67;10228286.43
53.191.611/0001-20;2025-09-01;1;5627578.09;365008.08;0;0;5262570.01;66591562.25;66591562.25;0;0;0;66373865.41;0;217696.84;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;37651461.18;369393.54;0;37282067.64;10089194.38;94993.87;0;0;0;0;0;0;0;60319.61;10244507.86
53.193.237/0001-00;2025-01-01;1;9172343.21;0;0;0;9172343.21;65513006.89;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;65513006.89;0;;0;0;0;3200.34;0;0;3200.34;655498.49;0;34275.24;0;0;0;0;0;0;133099.41;822873.14
53.193.237/0001-00;2025-02-01;1;8762017.14;0;0;0;8762017.14;74496037.34;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;74496037.34;0;;0;0;0;17898.81;0;0;17898.81;674895.73;6000;31040.9;0;0;0;0;0;0;114984.42;826921.05
53.193.237/0001-00;2025-03-01;1;12097251.52;0;0;0;12097251.52;74898045.34;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;74898045.34;0;;0;0;0;9855.17;0;0;9855.17;1192835.68;6000;95505.51;0;0;0;0;0;0;135077.74;1429418.93
53.193.237/0001-00;2025-04-01;1;1534360.74;0;0;0;1534360.74;85677392.54;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;85677392.54;0;;0;0;0;20853.41;0;0;20853.41;1082687.48;6000;190416.28;0;0;0;0;0;0;142458.09;1421561.85
53.193.237/0001-00;2025-05-01;1;1918459.6;0;0;0;1918459.6;85341848.06;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;85341848.06;0;;0;0;0;36769.88;0;0;36769.88;996123.37;6000;244016.45;0;0;0;0;0;0;146046.71;1392186.53
53.193.237/0001-00;2025-06-01;1;2120432.14;0;0;0;2120432.14;84917878.26;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;84917878.26;0;;0;0;0;44953.73;0;0;44953.73;907667.15;0;277526.96;0;0;0;0;0;0;99073.24;1284267.35
53.193.237/0001-00;2025-07-01;1;2288821.56;0;0;0;2288821.56;86629051.76;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;86629051.76;0;;0;0;0;265.08;0;0;265.08;904766.12;115673.79;0;0;0;0;0;0;0;67187.68;1087627.59
53.193.237/0001-00;2025-08-01;1;2820624.74;0;0;0;2820624.74;86080228.13;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;86080228.13;0;;0;0;0;72.52;0;0;72.52;0;86532.49;0;0;0;0;0;0;0;541431.91;627964.4
53.193.237/0001-00;2025-09-01;1;3057815.12;0;0;0;3057815.12;85260286.67;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;85260286.67;0;;0;0;0;0;0;0;0;11996.19;86882.76;0;0;0;0;0;0;0;567924.79;666803.74
53.211.851/0001-40;2025-01-01;1;2010.72;2010.72;0;0;0;135427622.51;0;0;0;0;0;0;0;0;0;0;0;;0;0;135427622.51;0;0;0;0;0;0;;0;0;;0;0;0;33043.46;0;0;33043.46;0;42836;0;0;0;0;0;0;0;47421.82;90257.82
53.211.851/0001-40;2025-02-01;1;510.72;510.72;0;0;0;142962834.63;0;0;0;0;0;0;0;0;0;0;0;;0;0;142962834.63;0;0;0;0;0;0;;0;0;;0;0;0;33043.46;0;0;33043.46;0;53545;0;0;0;0;0;0;0;63198.02;116743.02
53.211.851/0001-40;2025-03-01;1;510.72;510.72;0;0;0;142881673.9;0;0;0;0;0;0;0;0;0;0;0;;0;0;142881673.9;0;0;0;0;0;0;;0;0;;0;0;0;33043.46;0;0;33043.46;0;64254;0;0;0;0;0;0;0;78893.91;143147.91
53.211.851/0001-40;2025-04-01;1;510.72;510.72;0;0;0;142799580.66;0;0;0;0;0;0;0;0;0;0;0;;0;0;142799580.66;0;0;0;0;0;0;;0;0;;0;0;0;33043.46;0;0;33043.46;0;64254;0;0;0;0;0;0;0;106007.11;170261.11
53.211.851/0001-40;2025-05-01;1;2.06;2.06;0;0;0;142746873.73;0;0;0;0;0;0;0;0;0;0;0;;0;0;142746873.73;0;0;0;0;0;0;;0;0;;0;0;0;45089.96;0;0;45089.96;0;85672;0;0;0;0;0;0;0;102963;188635
53.211.851/0001-40;2025-06-01;1;2.06;2.06;0;0;0;142664779.23;0;0;0;0;0;0;0;0;0;0;0;;0;0;142664779.23;0;0;0;0;0;0;;0;0;;0;0;0;43483.76;0;0;43483.76;0;96381;0;0;0;0;0;0;0;117761;214142
53.211.851/0001-40;2025-07-01;1;4647.06;4647.06;0;0;0;142586633.37;0;0;0;0;0;0;0;0;0;0;0;;0;0;142586633.37;0;0;0;0;0;0;;0;0;;0;0;0;41636.63;0;0;41636.63;0;53545;0;0;0;0;0;0;0;180121;233666
53.211.851/0001-40;2025-08-01;1;4019.06;4019.06;0;0;0;142504519.93;142504519.93;0;142504519.93;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10709;0;0;0;0;0;0;0;207885.88;218594.88
53.211.851/0001-40;2025-09-01;1;4019.06;4019.06;0;0;0;142173440.39;0;0;0;0;0;0;0;0;0;0;0;;0;0;142173440.39;0;0;0;0;0;0;;0;0;;0;0;0;38183.3;0;0;38183.3;0;128507.96;0;0;0;0;0;0;0;154915.97;283423.93
53.213.612/0001-29;2025-01-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.213.612/0001-29;2025-02-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.249.951/0001-65;2025-01-01;1;806.18;428.64;0;0;377.54;28141875.47;0;0;0;0;0;0;0;0;0;0;0;;0;0;28141875.47;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;3828.3;4828.3
53.249.951/0001-65;2025-02-01;1;13548.84;13428.64;0;0;120.2;28336687.12;0;0;0;0;0;0;0;0;0;0;0;;0;0;28336687.12;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;6581.3;8581.3
53.249.951/0001-65;2025-03-01;1;10548.96;10548.84;0;0;0.12;29552400.91;0;0;0;0;0;0;0;0;0;0;0;;0;0;29552400.91;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;7296.65;9296.65
53.249.951/0001-65;2025-04-01;1;128257.42;0;0;0;128257.42;29063190.12;0;0;0;0;0;0;0;0;0;0;0;;0;0;29063190.12;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;8049.65;10049.65
53.249.951/0001-65;2025-05-01;1;186273.45;69200;0;0;117073.45;29240266.01;0;0;0;0;0;0;0;0;0;0;0;;0;0;29240266.01;0;0;0;0;0;0;;0;0;;0;0;0;5647.5;0;0;5647.5;0;1000;0;0;0;0;0;0;0;2000;3000
53.249.951/0001-65;2025-06-01;1;184213.76;68941.3;0;0;115272.46;29184463.54;0;0;0;0;0;0;0;0;0;0;0;;0;0;29184463.54;0;0;0;0;0;0;;0;0;;0;0;0;4894.5;0;0;4894.5;0;10000;0;0;0;0;0;0;0;2085.39;12085.39
53.249.951/0001-65;2025-07-01;1;150764.44;1000;0;0;149764.44;29143778.34;0;0;0;0;0;0;0;0;0;0;0;;0;0;29143778.34;0;0;0;0;0;0;;0;0;;0;0;0;4028.55;0;0;4028.55;0;1000;0;0;0;0;0;0;0;2000;3000
53.249.951/0001-65;2025-08-01;1;500.01;500.01;0;0;0;29238908.57;0;0;0;0;0;0;0;0;0;0;0;;0;0;29090388.27;0;148520.3;0;0;0;0;;0;0;;0;0;0;3237.9;0;0;3237.9;0;1000;0;0;0;0;0;0;0;2000;3000
53.249.951/0001-65;2025-09-01;1;146307.84;499.99;0;0;145807.85;29053487.07;0;0;0;0;0;0;0;0;0;0;0;;0;0;29053487.07;0;0;0;0;0;0;;0;0;;0;0;0;2409.6;0;0;2409.6;0;1000;0;0;0;0;0;0;0;2000;3000
53.250.967/0001-98;2025-09-01;1;997487.36;1000.02;0;0;996487.34;33150269.66;33150269.66;0;33150269.66;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;6545.5;0;0;0;0;0;0;0;275.53;6821.03
53.251.006/0001-06;2025-01-01;1;28242646.86;1000;28241646.86;0;0;129203409.99;103133732.49;0;103133732.49;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;26069677.5;0;0;247.89;0;0;247.89;0;0;0;0;0;0;0;0;0;8180127.84;8180127.84
53.251.006/0001-06;2025-02-01;1;28147982.9;1000;28146982.9;0;0;129558109.35;103241237.39;0;103241237.39;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;26316871.96;0;0;739.5;0;0;739.5;0;0;0;0;0;0;0;0;0;8233982.56;8233982.56
53.251.006/0001-06;2025-03-01;1;27862936.21;1000;27861936.21;0;0;130695543.11;104135417.02;0;104135417.02;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;26560126.09;0;0;15255;15000;0;255;0;0;0;0;0;0;0;0;0;8191170.09;8191170.09
53.251.006/0001-06;2025-04-01;1;27231334.44;1000;27230334.44;0;0;131590348.75;104760346.89;0;104760346.89;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;26830001.86;0;0;15756.32;15000;0;756.32;0;-12968.81;0;0;0;0;0;0;0;8213352.56;8200383.75
53.251.006/0001-06;2025-05-01;1;26091710.02;1000;26090710.02;0;0;133066699.11;105943133.45;0;105943133.45;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;27123565.66;0;0;33884.57;15000;0;18884.57;0;0;0;0;0;0;0;0;0;8222788.16;8222788.16
53.251.006/0001-06;2025-06-01;1;24471026.25;1000;24470026.25;0;0;135206494.59;107796811.81;0;107796811.81;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;27409682.78;0;0;31902.75;15000;0;16902.75;0;0;0;0;0;0;0;0;0;8198596.39;8198596.39
53.251.006/0001-06;2025-07-01;1;17496090.4;1000;17495090.4;0;0;136295034.94;108548867.37;0;108548867.37;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;27746167.57;0;0;28516.41;15000;0;13516.41;0;0;0;0;0;0;0;0;0;3499836.38;3499836.38
53.251.006/0001-06;2025-08-01;1;0;0;0;0;0;150800660.57;0;0;0;0;0;0;0;0;0;0;0;;0;0;150800660.57;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53.251.006/0001-06;2025-09-01;1;0;0;0;0;0;151221770.7;0;0;0;0;0;0;0;0;0;0;0;;0;0;151221770.7;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
